x,y,z,prime,pcolor
0,0,0,  ,gray91
1,0,0.0333333333333333,  ,gray91
2,0,0.0666666666666667,  ,gray91
3,0,0.1,  ,gray91
4,0,0.133333333333333,  ,gray91
5,0,0.166666666666667,  ,gray91
6,0,0.2,  ,gray91
7,0,0.233333333333333,  ,gray91
8,0,0.266666666666667,  ,gray91
9,0,0.3,  ,gray91
10,0,0.333333333333333,  ,gray91
11,0,0.366666666666667,  ,gray91
12,0,0.4,  ,gray91
13,0,0.433333333333333,  ,gray91
14,0,0.466666666666667,  ,gray91
15,0,0.5,  ,gray91
16,0,0.533333333333333,  ,gray91
17,0,0.566666666666667,  ,gray91
18,0,0.6,  ,gray91
19,0,0.633333333333333,  ,gray91
20,0,0.666666666666667,  ,gray91
21,0,0.7,  ,gray91
22,0,0.733333333333333,  ,gray91
23,0,0.766666666666667,  ,gray91
24,0,0.8,  ,gray91
25,0,0.833333333333333,  ,gray91
26,0,0.866666666666667,  ,gray91
27,0,0.9,  ,gray91
28,0,0.933333333333333,  ,gray91
29,0,0.966666666666667,  ,gray91
30,0,1,  ,gray91
31,0,1.03333333333333,  ,gray91
32,0,1.06666666666667,  ,gray91
33,0,1.1,  ,gray91
34,0,1.13333333333333,  ,gray91
35,0,1.16666666666667,  ,gray91
36,0,1.2,  ,gray91
37,0,1.23333333333333,  ,gray91
38,0,1.26666666666667,  ,gray91
39,0,1.3,  ,gray91
40,0,1.33333333333333,  ,gray91
41,0,1.36666666666667,  ,gray91
42,0,1.4,  ,gray91
43,0,1.43333333333333,  ,gray91
44,0,1.46666666666667,  ,gray91
45,0,1.5,  ,gray91
46,0,1.53333333333333,  ,gray91
47,0,1.56666666666667,  ,gray91
48,0,1.6,  ,gray91
49,0,1.63333333333333,  ,gray91
50,0,1.66666666666667,  ,gray91
51,0,1.7,  ,gray91
52,0,1.73333333333333,  ,gray91
53,0,1.76666666666667,  ,gray91
54,0,1.8,  ,gray91
55,0,1.83333333333333,  ,gray91
56,0,1.86666666666667,  ,gray91
57,0,1.9,  ,gray91
58,0,1.93333333333333,  ,gray91
59,0,1.96666666666667,  ,gray91
1,1,0, P ,BLUE
2,1,0.0333333333333333,  ,gray91
3,1,0.0666666666666667,  ,gray91
4,1,0.1,  ,gray91
5,1,0.133333333333333,  ,gray91
6,1,0.166666666666667,  ,gray91
7,1,0.2,  ,gray91
8,1,0.233333333333333,  ,gray91
9,1,0.266666666666667,  ,gray91
10,1,0.3,  ,gray91
11,1,0.333333333333333,  ,gray91
12,1,0.366666666666667,  ,gray91
13,1,0.4,  ,gray91
14,1,0.433333333333333,  ,gray91
15,1,0.466666666666667,  ,gray91
16,1,0.5,  ,gray91
17,1,0.533333333333333,  ,gray91
18,1,0.566666666666667,  ,gray91
19,1,0.6,  ,gray91
20,1,0.633333333333333,  ,gray91
21,1,0.666666666666667,  ,gray91
22,1,0.7,  ,gray91
23,1,0.733333333333333,  ,gray91
24,1,0.766666666666667,  ,gray91
25,1,0.8,  ,gray91
26,1,0.833333333333333,  ,gray91
27,1,0.866666666666667,  ,gray91
28,1,0.9,  ,gray91
29,1,0.933333333333333,  ,gray91
30,1,0.966666666666667,  ,gray91
31,1,1,P,BLUE
32,1,1.03333333333333,  ,gray91
33,1,1.06666666666667,  ,gray91
34,1,1.1,  ,gray91
35,1,1.13333333333333,  ,gray91
36,1,1.16666666666667,  ,gray91
37,1,1.2,  ,gray91
38,1,1.23333333333333,  ,gray91
39,1,1.26666666666667,  ,gray91
40,1,1.3,  ,gray91
41,1,1.33333333333333,  ,gray91
42,1,1.36666666666667,  ,gray91
43,1,1.4,  ,gray91
44,1,1.43333333333333,  ,gray91
45,1,1.46666666666667,  ,gray91
46,1,1.5,  ,gray91
47,1,1.53333333333333,  ,gray91
48,1,1.56666666666667,  ,gray91
49,1,1.6,  ,gray91
50,1,1.63333333333333,  ,gray91
51,1,1.66666666666667,  ,gray91
52,1,1.7,  ,gray91
53,1,1.73333333333333,  ,gray91
54,1,1.76666666666667,  ,gray91
55,1,1.8,  ,gray91
56,1,1.83333333333333,  ,gray91
57,1,1.86666666666667,  ,gray91
58,1,1.9,  ,gray91
59,1,1.93333333333333,  ,gray91
2,2,0,  ,gray91
3,2,0.0333333333333333,  ,gray91
4,2,0.0666666666666667,  ,gray91
5,2,0.1,  ,gray91
6,2,0.133333333333333,  ,gray91
7,2,0.166666666666667,  ,gray91
8,2,0.2,  ,gray91
9,2,0.233333333333333,  ,gray91
10,2,0.266666666666667,  ,gray91
11,2,0.3,  ,gray91
12,2,0.333333333333333,  ,gray91
13,2,0.366666666666667,  ,gray91
14,2,0.4,  ,gray91
15,2,0.433333333333333,  ,gray91
16,2,0.466666666666667,  ,gray91
